file_ref,file_dis,dmos
UGC0697_720x1280_30_crf_00.mp4,UGC0697_720x1280_30_crf_17.mp4,4.9310
UGC0697_720x1280_30_crf_00.mp4,UGC0697_720x1280_30_crf_22.mp4,5.0000
UGC0697_720x1280_30_crf_00.mp4,UGC0697_720x1280_30_crf_27.mp4,4.8276
UGC0697_720x1280_30_crf_00.mp4,UGC0697_720x1280_30_crf_32.mp4,4.0345
UGC0697_720x1280_30_crf_00.mp4,UGC0697_720x1280_30_crf_37.mp4,2.6552
UGC0697_720x1280_30_crf_00.mp4,UGC0697_720x1280_30_crf_42.mp4,1.7931
UGC0697_720x1280_30_crf_00.mp4,UGC0697_720x1280_30_crf_47.mp4,1.0690
UGC0836_720x1280_30_crf_00.mp4,UGC0836_720x1280_30_crf_00.mp4,5.0000
UGC0836_720x1280_30_crf_00.mp4,UGC0836_720x1280_30_crf_17.mp4,4.6552
UGC0836_720x1280_30_crf_00.mp4,UGC0836_720x1280_30_crf_22.mp4,4.5862
UGC0836_720x1280_30_crf_00.mp4,UGC0836_720x1280_30_crf_27.mp4,4.5517
UGC0836_720x1280_30_crf_00.mp4,UGC0836_720x1280_30_crf_32.mp4,3.0000
UGC0836_720x1280_30_crf_00.mp4,UGC0836_720x1280_30_crf_37.mp4,2.3448
UGC0836_720x1280_30_crf_00.mp4,UGC0836_720x1280_30_crf_42.mp4,1.4828
UGC0836_720x1280_30_crf_00.mp4,UGC0836_720x1280_30_crf_47.mp4,1.0000
UGC0849_720x1280_30_crf_00.mp4,UGC0849_720x1280_30_crf_00.mp4,5.0000
UGC0849_720x1280_30_crf_00.mp4,UGC0849_720x1280_30_crf_17.mp4,4.4138
UGC0849_720x1280_30_crf_00.mp4,UGC0849_720x1280_30_crf_22.mp4,5.3103
UGC0849_720x1280_30_crf_00.mp4,UGC0849_720x1280_30_crf_27.mp4,4.3793
UGC0849_720x1280_30_crf_00.mp4,UGC0849_720x1280_30_crf_32.mp4,4.4828
UGC0849_720x1280_30_crf_00.mp4,UGC0849_720x1280_30_crf_37.mp4,3.6207
UGC0849_720x1280_30_crf_00.mp4,UGC0849_720x1280_30_crf_42.mp4,2.3103
UGC0849_720x1280_30_crf_00.mp4,UGC0849_720x1280_30_crf_47.mp4,1.0345
UGC0017_1280x720_30_crf_00.mp4,UGC0017_1280x720_30_crf_00.mp4,5.0000
UGC0017_1280x720_30_crf_00.mp4,UGC0017_1280x720_30_crf_17.mp4,4.5143
UGC0017_1280x720_30_crf_00.mp4,UGC0017_1280x720_30_crf_22.mp4,4.9429
UGC0017_1280x720_30_crf_00.mp4,UGC0017_1280x720_30_crf_27.mp4,4.9429
UGC0017_1280x720_30_crf_00.mp4,UGC0017_1280x720_30_crf_32.mp4,3.6857
UGC0017_1280x720_30_crf_00.mp4,UGC0017_1280x720_30_crf_37.mp4,3.5429
UGC0017_1280x720_30_crf_00.mp4,UGC0017_1280x720_30_crf_42.mp4,2.8857
UGC0017_1280x720_30_crf_00.mp4,UGC0017_1280x720_30_crf_47.mp4,1.9429
UGC0224_720x1280_30_crf_00.mp4,UGC0224_720x1280_30_crf_00.mp4,5.0000
UGC0224_720x1280_30_crf_00.mp4,UGC0224_720x1280_30_crf_17.mp4,4.9714
UGC0224_720x1280_30_crf_00.mp4,UGC0224_720x1280_30_crf_22.mp4,4.9714
UGC0224_720x1280_30_crf_00.mp4,UGC0224_720x1280_30_crf_27.mp4,4.4857
UGC0224_720x1280_30_crf_00.mp4,UGC0224_720x1280_30_crf_32.mp4,4.8286
UGC0224_720x1280_30_crf_00.mp4,UGC0224_720x1280_30_crf_37.mp4,4.2000
UGC0224_720x1280_30_crf_00.mp4,UGC0224_720x1280_30_crf_42.mp4,3.0000
UGC0224_720x1280_30_crf_00.mp4,UGC0224_720x1280_30_crf_47.mp4,1.6286
UGC0303_720x1280_30_crf_00.mp4,UGC0303_720x1280_30_crf_00.mp4,5.0000
UGC0303_720x1280_30_crf_00.mp4,UGC0303_720x1280_30_crf_17.mp4,4.6857
UGC0303_720x1280_30_crf_00.mp4,UGC0303_720x1280_30_crf_22.mp4,4.5714
UGC0303_720x1280_30_crf_00.mp4,UGC0303_720x1280_30_crf_27.mp4,5.1143
UGC0303_720x1280_30_crf_00.mp4,UGC0303_720x1280_30_crf_32.mp4,3.9714
UGC0303_720x1280_30_crf_00.mp4,UGC0303_720x1280_30_crf_37.mp4,3.0571
UGC0303_720x1280_30_crf_00.mp4,UGC0303_720x1280_30_crf_42.mp4,1.9429
UGC0303_720x1280_30_crf_00.mp4,UGC0303_720x1280_30_crf_47.mp4,1.1714
UGC0430_720x1280_30_crf_00.mp4,UGC0430_720x1280_30_crf_00.mp4,5.0000
UGC0430_720x1280_30_crf_00.mp4,UGC0430_720x1280_30_crf_17.mp4,5.1429
UGC0430_720x1280_30_crf_00.mp4,UGC0430_720x1280_30_crf_22.mp4,4.4857
UGC0430_720x1280_30_crf_00.mp4,UGC0430_720x1280_30_crf_27.mp4,4.0286
UGC0430_720x1280_30_crf_00.mp4,UGC0430_720x1280_30_crf_32.mp4,3.5143
UGC0430_720x1280_30_crf_00.mp4,UGC0430_720x1280_30_crf_37.mp4,2.3714
UGC0430_720x1280_30_crf_00.mp4,UGC0430_720x1280_30_crf_42.mp4,1.6000
UGC0430_720x1280_30_crf_00.mp4,UGC0430_720x1280_30_crf_47.mp4,1.0286
UGC0487_720x1280_30_crf_00.mp4,UGC0487_720x1280_30_crf_00.mp4,5.0000
UGC0487_720x1280_30_crf_00.mp4,UGC0487_720x1280_30_crf_17.mp4,5.0857
UGC0487_720x1280_30_crf_00.mp4,UGC0487_720x1280_30_crf_22.mp4,5.0857
UGC0487_720x1280_30_crf_00.mp4,UGC0487_720x1280_30_crf_27.mp4,4.6571
UGC0487_720x1280_30_crf_00.mp4,UGC0487_720x1280_30_crf_32.mp4,3.9714
UGC0487_720x1280_30_crf_00.mp4,UGC0487_720x1280_30_crf_37.mp4,3.1143
UGC0487_720x1280_30_crf_00.mp4,UGC0487_720x1280_30_crf_42.mp4,2.2000
UGC0487_720x1280_30_crf_00.mp4,UGC0487_720x1280_30_crf_47.mp4,1.2000
UGC0710_720x1280_30_crf_00.mp4,UGC0710_720x1280_30_crf_00.mp4,5.0000
UGC0710_720x1280_30_crf_00.mp4,UGC0710_720x1280_30_crf_17.mp4,4.6857
UGC0710_720x1280_30_crf_00.mp4,UGC0710_720x1280_30_crf_22.mp4,4.7714
UGC0710_720x1280_30_crf_00.mp4,UGC0710_720x1280_30_crf_27.mp4,4.2857
UGC0710_720x1280_30_crf_00.mp4,UGC0710_720x1280_30_crf_32.mp4,3.5714
UGC0710_720x1280_30_crf_00.mp4,UGC0710_720x1280_30_crf_37.mp4,2.7429
UGC0710_720x1280_30_crf_00.mp4,UGC0710_720x1280_30_crf_42.mp4,1.8286
UGC0710_720x1280_30_crf_00.mp4,UGC0710_720x1280_30_crf_47.mp4,1.1143
UGC0773_720x1280_30_crf_00.mp4,UGC0773_720x1280_30_crf_00.mp4,5.0000
UGC0773_720x1280_30_crf_00.mp4,UGC0773_720x1280_30_crf_17.mp4,5.0857
UGC0773_720x1280_30_crf_00.mp4,UGC0773_720x1280_30_crf_22.mp4,4.9714
UGC0773_720x1280_30_crf_00.mp4,UGC0773_720x1280_30_crf_27.mp4,4.8000
UGC0773_720x1280_30_crf_00.mp4,UGC0773_720x1280_30_crf_32.mp4,4.4286
UGC0773_720x1280_30_crf_00.mp4,UGC0773_720x1280_30_crf_37.mp4,3.8286
UGC0773_720x1280_30_crf_00.mp4,UGC0773_720x1280_30_crf_42.mp4,2.3714
UGC0773_720x1280_30_crf_00.mp4,UGC0773_720x1280_30_crf_47.mp4,1.6286
UGC0775_720x1280_30_crf_00.mp4,UGC0775_720x1280_30_crf_00.mp4,5.0000
UGC0775_720x1280_30_crf_00.mp4,UGC0775_720x1280_30_crf_17.mp4,4.7429
UGC0775_720x1280_30_crf_00.mp4,UGC0775_720x1280_30_crf_22.mp4,4.6571
UGC0775_720x1280_30_crf_00.mp4,UGC0775_720x1280_30_crf_27.mp4,4.6857
UGC0775_720x1280_30_crf_00.mp4,UGC0775_720x1280_30_crf_32.mp4,4.5429
UGC0775_720x1280_30_crf_00.mp4,UGC0775_720x1280_30_crf_37.mp4,3.8286
UGC0775_720x1280_30_crf_00.mp4,UGC0775_720x1280_30_crf_42.mp4,2.7714
UGC0775_720x1280_30_crf_00.mp4,UGC0775_720x1280_30_crf_47.mp4,2.1143
UGC0856_720x1280_30_crf_00.mp4,UGC0856_720x1280_30_crf_00.mp4,5.0000
UGC0856_720x1280_30_crf_00.mp4,UGC0856_720x1280_30_crf_17.mp4,4.9429
UGC0856_720x1280_30_crf_00.mp4,UGC0856_720x1280_30_crf_22.mp4,4.9429
UGC0856_720x1280_30_crf_00.mp4,UGC0856_720x1280_30_crf_27.mp4,4.7429
UGC0856_720x1280_30_crf_00.mp4,UGC0856_720x1280_30_crf_32.mp4,4.1714
UGC0856_720x1280_30_crf_00.mp4,UGC0856_720x1280_30_crf_37.mp4,3.2857
UGC0856_720x1280_30_crf_00.mp4,UGC0856_720x1280_30_crf_42.mp4,2.4000
UGC0856_720x1280_30_crf_00.mp4,UGC0856_720x1280_30_crf_47.mp4,1.7429
UGC0980_720x1280_30_crf_00.mp4,UGC0980_720x1280_30_crf_00.mp4,5.0000
UGC0980_720x1280_30_crf_00.mp4,UGC0980_720x1280_30_crf_17.mp4,4.4857
UGC0980_720x1280_30_crf_00.mp4,UGC0980_720x1280_30_crf_22.mp4,4.5143
UGC0980_720x1280_30_crf_00.mp4,UGC0980_720x1280_30_crf_27.mp4,4.0571
UGC0980_720x1280_30_crf_00.mp4,UGC0980_720x1280_30_crf_32.mp4,3.4857
UGC0980_720x1280_30_crf_00.mp4,UGC0980_720x1280_30_crf_37.mp4,2.8000
UGC0980_720x1280_30_crf_00.mp4,UGC0980_720x1280_30_crf_42.mp4,1.8286
UGC0980_720x1280_30_crf_00.mp4,UGC0980_720x1280_30_crf_47.mp4,1.1714
UGC0190_720x1280_30_crf_00.mp4,UGC0190_720x1280_30_crf_00.mp4,5.0000
UGC0190_720x1280_30_crf_00.mp4,UGC0190_720x1280_30_crf_17.mp4,5.1471
UGC0190_720x1280_30_crf_00.mp4,UGC0190_720x1280_30_crf_22.mp4,4.9412
UGC0190_720x1280_30_crf_00.mp4,UGC0190_720x1280_30_crf_27.mp4,3.8235
UGC0190_720x1280_30_crf_00.mp4,UGC0190_720x1280_30_crf_32.mp4,4.1471
UGC0190_720x1280_30_crf_00.mp4,UGC0190_720x1280_30_crf_37.mp4,3.5294
UGC0190_720x1280_30_crf_00.mp4,UGC0190_720x1280_30_crf_42.mp4,2.7353
UGC0190_720x1280_30_crf_00.mp4,UGC0190_720x1280_30_crf_47.mp4,2.0882
UGC0286_1280x720_30_crf_00.mp4,UGC0286_1280x720_30_crf_00.mp4,5.0000
UGC0286_1280x720_30_crf_00.mp4,UGC0286_1280x720_30_crf_17.mp4,4.9412
UGC0286_1280x720_30_crf_00.mp4,UGC0286_1280x720_30_crf_22.mp4,4.1471
UGC0286_1280x720_30_crf_00.mp4,UGC0286_1280x720_30_crf_27.mp4,4.6471
UGC0286_1280x720_30_crf_00.mp4,UGC0286_1280x720_30_crf_32.mp4,3.5000
UGC0286_1280x720_30_crf_00.mp4,UGC0286_1280x720_30_crf_37.mp4,2.7941
UGC0286_1280x720_30_crf_00.mp4,UGC0286_1280x720_30_crf_42.mp4,1.7941
UGC0286_1280x720_30_crf_00.mp4,UGC0286_1280x720_30_crf_47.mp4,1.9706
UGC0324_720x1280_30_crf_00.mp4,UGC0324_720x1280_30_crf_00.mp4,5.0000
UGC0324_720x1280_30_crf_00.mp4,UGC0324_720x1280_30_crf_17.mp4,4.9118
UGC0324_720x1280_30_crf_00.mp4,UGC0324_720x1280_30_crf_22.mp4,4.9412
UGC0324_720x1280_30_crf_00.mp4,UGC0324_720x1280_30_crf_27.mp4,4.5294
UGC0324_720x1280_30_crf_00.mp4,UGC0324_720x1280_30_crf_32.mp4,4.1176
UGC0324_720x1280_30_crf_00.mp4,UGC0324_720x1280_30_crf_37.mp4,3.1176
UGC0324_720x1280_30_crf_00.mp4,UGC0324_720x1280_30_crf_42.mp4,2.0882
UGC0324_720x1280_30_crf_00.mp4,UGC0324_720x1280_30_crf_47.mp4,1.7647
UGC0336_720x1280_30_crf_00.mp4,UGC0336_720x1280_30_crf_00.mp4,5.0000
UGC0336_720x1280_30_crf_00.mp4,UGC0336_720x1280_30_crf_17.mp4,4.3529
UGC0336_720x1280_30_crf_00.mp4,UGC0336_720x1280_30_crf_22.mp4,4.3529
UGC0336_720x1280_30_crf_00.mp4,UGC0336_720x1280_30_crf_27.mp4,4.5882
UGC0336_720x1280_30_crf_00.mp4,UGC0336_720x1280_30_crf_32.mp4,3.7941
UGC0336_720x1280_30_crf_00.mp4,UGC0336_720x1280_30_crf_37.mp4,2.2647
UGC0336_720x1280_30_crf_00.mp4,UGC0336_720x1280_30_crf_42.mp4,2.1471
UGC0336_720x1280_30_crf_00.mp4,UGC0336_720x1280_30_crf_47.mp4,1.5882
UGC0475_720x1280_30_crf_00.mp4,UGC0475_720x1280_30_crf_00.mp4,5.0000
UGC0475_720x1280_30_crf_00.mp4,UGC0475_720x1280_30_crf_17.mp4,4.3235
UGC0475_720x1280_30_crf_00.mp4,UGC0475_720x1280_30_crf_22.mp4,4.1765
UGC0475_720x1280_30_crf_00.mp4,UGC0475_720x1280_30_crf_27.mp4,4.7647
UGC0475_720x1280_30_crf_00.mp4,UGC0475_720x1280_30_crf_32.mp4,4.4706
UGC0475_720x1280_30_crf_00.mp4,UGC0475_720x1280_30_crf_37.mp4,2.9118
UGC0475_720x1280_30_crf_00.mp4,UGC0475_720x1280_30_crf_42.mp4,1.9118
UGC0475_720x1280_30_crf_00.mp4,UGC0475_720x1280_30_crf_47.mp4,1.0882
UGC0518_720x1280_30_crf_00.mp4,UGC0518_720x1280_30_crf_00.mp4,5.0000
UGC0518_720x1280_30_crf_00.mp4,UGC0518_720x1280_30_crf_17.mp4,4.3235
UGC0518_720x1280_30_crf_00.mp4,UGC0518_720x1280_30_crf_22.mp4,5.0000
UGC0518_720x1280_30_crf_00.mp4,UGC0518_720x1280_30_crf_27.mp4,4.7941
UGC0518_720x1280_30_crf_00.mp4,UGC0518_720x1280_30_crf_32.mp4,4.0294
UGC0518_720x1280_30_crf_00.mp4,UGC0518_720x1280_30_crf_37.mp4,3.1176
UGC0518_720x1280_30_crf_00.mp4,UGC0518_720x1280_30_crf_42.mp4,1.8529
UGC0518_720x1280_30_crf_00.mp4,UGC0518_720x1280_30_crf_47.mp4,1.7647
UGC0556_720x1280_30_crf_00.mp4,UGC0556_720x1280_30_crf_00.mp4,5.0000
UGC0556_720x1280_30_crf_00.mp4,UGC0556_720x1280_30_crf_17.mp4,4.6176
UGC0556_720x1280_30_crf_00.mp4,UGC0556_720x1280_30_crf_22.mp4,4.6176
UGC0556_720x1280_30_crf_00.mp4,UGC0556_720x1280_30_crf_27.mp4,4.3529
UGC0556_720x1280_30_crf_00.mp4,UGC0556_720x1280_30_crf_32.mp4,3.6176
UGC0556_720x1280_30_crf_00.mp4,UGC0556_720x1280_30_crf_37.mp4,2.8529
UGC0556_720x1280_30_crf_00.mp4,UGC0556_720x1280_30_crf_42.mp4,1.9706
UGC0556_720x1280_30_crf_00.mp4,UGC0556_720x1280_30_crf_47.mp4,1.1176
UGC0575_720x1280_30_crf_00.mp4,UGC0575_720x1280_30_crf_00.mp4,5.0000
UGC0575_720x1280_30_crf_00.mp4,UGC0575_720x1280_30_crf_17.mp4,4.8529
UGC0575_720x1280_30_crf_00.mp4,UGC0575_720x1280_30_crf_22.mp4,4.4412
UGC0575_720x1280_30_crf_00.mp4,UGC0575_720x1280_30_crf_27.mp4,4.1471
UGC0575_720x1280_30_crf_00.mp4,UGC0575_720x1280_30_crf_32.mp4,3.6176
UGC0575_720x1280_30_crf_00.mp4,UGC0575_720x1280_30_crf_37.mp4,2.9118
UGC0575_720x1280_30_crf_00.mp4,UGC0575_720x1280_30_crf_42.mp4,2.0000
UGC0575_720x1280_30_crf_00.mp4,UGC0575_720x1280_30_crf_47.mp4,1.2941
UGC0778_720x1280_30_crf_00.mp4,UGC0778_720x1280_30_crf_00.mp4,5.0000
UGC0778_720x1280_30_crf_00.mp4,UGC0778_720x1280_30_crf_17.mp4,4.3235
UGC0778_720x1280_30_crf_00.mp4,UGC0778_720x1280_30_crf_22.mp4,4.9706
UGC0778_720x1280_30_crf_00.mp4,UGC0778_720x1280_30_crf_27.mp4,4.7353
UGC0778_720x1280_30_crf_00.mp4,UGC0778_720x1280_30_crf_32.mp4,4.1765
UGC0778_720x1280_30_crf_00.mp4,UGC0778_720x1280_30_crf_37.mp4,3.3824
UGC0778_720x1280_30_crf_00.mp4,UGC0778_720x1280_30_crf_42.mp4,1.8235
UGC0778_720x1280_30_crf_00.mp4,UGC0778_720x1280_30_crf_47.mp4,1.0294
UGC0929_720x1280_30_crf_00.mp4,UGC0929_720x1280_30_crf_00.mp4,5.0000
UGC0929_720x1280_30_crf_00.mp4,UGC0929_720x1280_30_crf_17.mp4,5.0000
UGC0929_720x1280_30_crf_00.mp4,UGC0929_720x1280_30_crf_22.mp4,4.9706
UGC0929_720x1280_30_crf_00.mp4,UGC0929_720x1280_30_crf_27.mp4,5.0000
UGC0929_720x1280_30_crf_00.mp4,UGC0929_720x1280_30_crf_32.mp4,3.4118
UGC0929_720x1280_30_crf_00.mp4,UGC0929_720x1280_30_crf_37.mp4,3.3529
UGC0929_720x1280_30_crf_00.mp4,UGC0929_720x1280_30_crf_42.mp4,2.6176
UGC0929_720x1280_30_crf_00.mp4,UGC0929_720x1280_30_crf_47.mp4,1.0588
UGC0067_720x1280_30_crf_00.mp4,UGC0067_720x1280_30_crf_00.mp4,5.0000
UGC0067_720x1280_30_crf_00.mp4,UGC0067_720x1280_30_crf_17.mp4,5.1471
UGC0067_720x1280_30_crf_00.mp4,UGC0067_720x1280_30_crf_22.mp4,5.0882
UGC0067_720x1280_30_crf_00.mp4,UGC0067_720x1280_30_crf_27.mp4,5.0588
UGC0067_720x1280_30_crf_00.mp4,UGC0067_720x1280_30_crf_32.mp4,4.3235
UGC0067_720x1280_30_crf_00.mp4,UGC0067_720x1280_30_crf_37.mp4,3.3824
UGC0067_720x1280_30_crf_00.mp4,UGC0067_720x1280_30_crf_42.mp4,2.4118
UGC0067_720x1280_30_crf_00.mp4,UGC0067_720x1280_30_crf_47.mp4,1.8529
UGC0238_720x1280_30_crf_00.mp4,UGC0238_720x1280_30_crf_00.mp4,5.0000
UGC0238_720x1280_30_crf_00.mp4,UGC0238_720x1280_30_crf_17.mp4,5.0294
UGC0238_720x1280_30_crf_00.mp4,UGC0238_720x1280_30_crf_22.mp4,4.9706
UGC0238_720x1280_30_crf_00.mp4,UGC0238_720x1280_30_crf_27.mp4,4.2647
UGC0238_720x1280_30_crf_00.mp4,UGC0238_720x1280_30_crf_32.mp4,3.7941
UGC0238_720x1280_30_crf_00.mp4,UGC0238_720x1280_30_crf_37.mp4,2.7647
UGC0238_720x1280_30_crf_00.mp4,UGC0238_720x1280_30_crf_42.mp4,1.4118
UGC0238_720x1280_30_crf_00.mp4,UGC0238_720x1280_30_crf_47.mp4,1.2059
UGC0364_720x1280_30_crf_00.mp4,UGC0364_720x1280_30_crf_00.mp4,5.0000
UGC0364_720x1280_30_crf_00.mp4,UGC0364_720x1280_30_crf_17.mp4,5.2647
UGC0364_720x1280_30_crf_00.mp4,UGC0364_720x1280_30_crf_22.mp4,5.2647
UGC0364_720x1280_30_crf_00.mp4,UGC0364_720x1280_30_crf_27.mp4,5.1471
UGC0364_720x1280_30_crf_00.mp4,UGC0364_720x1280_30_crf_32.mp4,5.0000
UGC0364_720x1280_30_crf_00.mp4,UGC0364_720x1280_30_crf_37.mp4,3.4118
UGC0364_720x1280_30_crf_00.mp4,UGC0364_720x1280_30_crf_42.mp4,2.9412
UGC0364_720x1280_30_crf_00.mp4,UGC0364_720x1280_30_crf_47.mp4,2.0000
UGC0391_720x1280_30_crf_00.mp4,UGC0391_720x1280_30_crf_00.mp4,5.0000
UGC0391_720x1280_30_crf_00.mp4,UGC0391_720x1280_30_crf_17.mp4,4.8529
UGC0391_720x1280_30_crf_00.mp4,UGC0391_720x1280_30_crf_22.mp4,4.7059
UGC0391_720x1280_30_crf_00.mp4,UGC0391_720x1280_30_crf_27.mp4,4.5588
UGC0391_720x1280_30_crf_00.mp4,UGC0391_720x1280_30_crf_32.mp4,4.5000
UGC0391_720x1280_30_crf_00.mp4,UGC0391_720x1280_30_crf_37.mp4,3.2647
UGC0391_720x1280_30_crf_00.mp4,UGC0391_720x1280_30_crf_42.mp4,1.9118
UGC0391_720x1280_30_crf_00.mp4,UGC0391_720x1280_30_crf_47.mp4,1.4118
UGC0499_1280x720_30_crf_00.mp4,UGC0499_1280x720_30_crf_00.mp4,5.0000
UGC0499_1280x720_30_crf_00.mp4,UGC0499_1280x720_30_crf_17.mp4,4.9412
UGC0499_1280x720_30_crf_00.mp4,UGC0499_1280x720_30_crf_22.mp4,4.9118
UGC0499_1280x720_30_crf_00.mp4,UGC0499_1280x720_30_crf_27.mp4,4.6471
UGC0499_1280x720_30_crf_00.mp4,UGC0499_1280x720_30_crf_32.mp4,4.0294
UGC0499_1280x720_30_crf_00.mp4,UGC0499_1280x720_30_crf_37.mp4,3.5588
UGC0499_1280x720_30_crf_00.mp4,UGC0499_1280x720_30_crf_42.mp4,2.3529
UGC0499_1280x720_30_crf_00.mp4,UGC0499_1280x720_30_crf_47.mp4,1.4118
UGC0596_720x1280_30_crf_00.mp4,UGC0596_720x1280_30_crf_00.mp4,5.0000
UGC0596_720x1280_30_crf_00.mp4,UGC0596_720x1280_30_crf_17.mp4,4.6471
UGC0596_720x1280_30_crf_00.mp4,UGC0596_720x1280_30_crf_22.mp4,4.6176
UGC0596_720x1280_30_crf_00.mp4,UGC0596_720x1280_30_crf_27.mp4,4.5294
UGC0596_720x1280_30_crf_00.mp4,UGC0596_720x1280_30_crf_32.mp4,4.3235
UGC0596_720x1280_30_crf_00.mp4,UGC0596_720x1280_30_crf_37.mp4,3.5000
UGC0596_720x1280_30_crf_00.mp4,UGC0596_720x1280_30_crf_42.mp4,1.9706
UGC0596_720x1280_30_crf_00.mp4,UGC0596_720x1280_30_crf_47.mp4,1.4412
UGC0665_720x1280_30_crf_00.mp4,UGC0665_720x1280_30_crf_00.mp4,5.0000
UGC0665_720x1280_30_crf_00.mp4,UGC0665_720x1280_30_crf_17.mp4,4.6471
UGC0665_720x1280_30_crf_00.mp4,UGC0665_720x1280_30_crf_22.mp4,4.8529
UGC0665_720x1280_30_crf_00.mp4,UGC0665_720x1280_30_crf_27.mp4,4.6471
UGC0665_720x1280_30_crf_00.mp4,UGC0665_720x1280_30_crf_32.mp4,3.7647
UGC0665_720x1280_30_crf_00.mp4,UGC0665_720x1280_30_crf_37.mp4,3.0882
UGC0665_720x1280_30_crf_00.mp4,UGC0665_720x1280_30_crf_42.mp4,1.9118
UGC0665_720x1280_30_crf_00.mp4,UGC0665_720x1280_30_crf_47.mp4,1.0000
UGC0685_720x1280_30_crf_00.mp4,UGC0685_720x1280_30_crf_00.mp4,5.0000
UGC0685_720x1280_30_crf_00.mp4,UGC0685_720x1280_30_crf_17.mp4,5.0294
UGC0685_720x1280_30_crf_00.mp4,UGC0685_720x1280_30_crf_22.mp4,4.8824
UGC0685_720x1280_30_crf_00.mp4,UGC0685_720x1280_30_crf_27.mp4,4.6765
UGC0685_720x1280_30_crf_00.mp4,UGC0685_720x1280_30_crf_32.mp4,3.9706
UGC0685_720x1280_30_crf_00.mp4,UGC0685_720x1280_30_crf_37.mp4,2.2647
UGC0685_720x1280_30_crf_00.mp4,UGC0685_720x1280_30_crf_42.mp4,1.7647
UGC0685_720x1280_30_crf_00.mp4,UGC0685_720x1280_30_crf_47.mp4,1.3824
UGC0967_720x1280_30_crf_00.mp4,UGC0967_720x1280_30_crf_00.mp4,5.0000
UGC0967_720x1280_30_crf_00.mp4,UGC0967_720x1280_30_crf_17.mp4,4.5588
UGC0967_720x1280_30_crf_00.mp4,UGC0967_720x1280_30_crf_22.mp4,4.6176
UGC0967_720x1280_30_crf_00.mp4,UGC0967_720x1280_30_crf_27.mp4,4.2941
UGC0967_720x1280_30_crf_00.mp4,UGC0967_720x1280_30_crf_32.mp4,4.0882
UGC0967_720x1280_30_crf_00.mp4,UGC0967_720x1280_30_crf_37.mp4,3.5294
UGC0967_720x1280_30_crf_00.mp4,UGC0967_720x1280_30_crf_42.mp4,2.6176
UGC0967_720x1280_30_crf_00.mp4,UGC0967_720x1280_30_crf_47.mp4,1.2353
UGC0073_1280x720_30_crf_00.mp4,UGC0073_1280x720_30_crf_00.mp4,5.0000
UGC0073_1280x720_30_crf_00.mp4,UGC0073_1280x720_30_crf_17.mp4,4.9118
UGC0073_1280x720_30_crf_00.mp4,UGC0073_1280x720_30_crf_22.mp4,4.7941
UGC0073_1280x720_30_crf_00.mp4,UGC0073_1280x720_30_crf_27.mp4,4.6765
UGC0073_1280x720_30_crf_00.mp4,UGC0073_1280x720_30_crf_32.mp4,3.8235
UGC0073_1280x720_30_crf_00.mp4,UGC0073_1280x720_30_crf_37.mp4,2.7353
UGC0073_1280x720_30_crf_00.mp4,UGC0073_1280x720_30_crf_42.mp4,2.1471
UGC0073_1280x720_30_crf_00.mp4,UGC0073_1280x720_30_crf_47.mp4,1.4118
UGC0100_720x1280_30_crf_00.mp4,UGC0100_720x1280_30_crf_00.mp4,5.0000
UGC0100_720x1280_30_crf_00.mp4,UGC0100_720x1280_30_crf_17.mp4,4.8235
UGC0100_720x1280_30_crf_00.mp4,UGC0100_720x1280_30_crf_22.mp4,4.4706
UGC0100_720x1280_30_crf_00.mp4,UGC0100_720x1280_30_crf_27.mp4,4.6176
UGC0100_720x1280_30_crf_00.mp4,UGC0100_720x1280_30_crf_32.mp4,4.5588
UGC0100_720x1280_30_crf_00.mp4,UGC0100_720x1280_30_crf_37.mp4,3.7941
UGC0100_720x1280_30_crf_00.mp4,UGC0100_720x1280_30_crf_42.mp4,2.2059
UGC0100_720x1280_30_crf_00.mp4,UGC0100_720x1280_30_crf_47.mp4,1.5294
UGC0207_720x1280_30_crf_00.mp4,UGC0207_720x1280_30_crf_00.mp4,5.0000
UGC0207_720x1280_30_crf_00.mp4,UGC0207_720x1280_30_crf_17.mp4,4.4412
UGC0207_720x1280_30_crf_00.mp4,UGC0207_720x1280_30_crf_22.mp4,5.0000
UGC0207_720x1280_30_crf_00.mp4,UGC0207_720x1280_30_crf_27.mp4,4.6765
UGC0207_720x1280_30_crf_00.mp4,UGC0207_720x1280_30_crf_32.mp4,4.0588
UGC0207_720x1280_30_crf_00.mp4,UGC0207_720x1280_30_crf_37.mp4,2.6176
UGC0207_720x1280_30_crf_00.mp4,UGC0207_720x1280_30_crf_42.mp4,1.7353
UGC0207_720x1280_30_crf_00.mp4,UGC0207_720x1280_30_crf_47.mp4,1.1176
UGC0287_1280x720_30_crf_00.mp4,UGC0287_1280x720_30_crf_00.mp4,5.0000
UGC0287_1280x720_30_crf_00.mp4,UGC0287_1280x720_30_crf_17.mp4,4.9412
UGC0287_1280x720_30_crf_00.mp4,UGC0287_1280x720_30_crf_22.mp4,4.4706
UGC0287_1280x720_30_crf_00.mp4,UGC0287_1280x720_30_crf_27.mp4,4.9412
UGC0287_1280x720_30_crf_00.mp4,UGC0287_1280x720_30_crf_32.mp4,3.7353
UGC0287_1280x720_30_crf_00.mp4,UGC0287_1280x720_30_crf_37.mp4,3.0000
